시설명,카테고리1,카테고리2,카테고리3,시도 명칭,시군구 명칭,법정읍면동명칭,리 명칭,번지,도로명 이름,건물 번호,위도,경도,우편번호,도로명주소,지번주소,제목,문화종류,공연 시작일,공연 마지막일,연령,시간,인터미션,출연진,최종작성일
포항중앙아트홀,전시/공연,영화/연극/공연,독립극장,경상북도,포항시 북구,덕산동,,113-12 번지,서동로,83 번,36.0409627,129.3673229,37728,경상북도 포항시 북구 서동로 83,경상북도 포항시 북구 덕산동 113-12 포항시립 중앙아트홀,리틀말컴과 강력발기당 - 포항,연극,2017-08-08,2017-08-08,만 15세이상,100분,정보없음,정보없음,2022-11-30
포항중앙아트홀,전시/공연,영화/연극/공연,독립극장,경상북도,포항시 북구,덕산동,,113-12 번지,서동로,83 번,36.0409627,129.3673229,37728,경상북도 포항시 북구 서동로 83,경상북도 포항시 북구 덕산동 113-12 포항시립 중앙아트홀,분장한 얼굴 - 포항,연극,2017-08-06,2017-08-06,만 13세이상,60분,정보없음,정보없음,2022-11-30
포항중앙아트홀,전시/공연,영화/연극/공연,독립극장,경상북도,포항시 북구,덕산동,,113-12 번지,서동로,83 번,36.0409627,129.3673229,37728,경상북도 포항시 북구 서동로 83,경상북도 포항시 북구 덕산동 113-12 포항시립 중앙아트홀,세자매 - 포항,연극,2017-08-12,2017-08-12,만 15세이상,90분,정보없음,정보없음,2022-11-30
포항중앙아트홀,전시/공연,영화/연극/공연,독립극장,경상북도,포항시 북구,덕산동,,113-12 번지,서동로,83 번,36.0409627,129.3673229,37728,경상북도 포항시 북구 서동로 83,경상북도 포항시 북구 덕산동 113-12 포항시립 중앙아트홀,안티고네 - 포항,연극,2016-04-14,2016-04-24,만 13세이상,120분,정보없음,정보없음,2022-11-30
포항중앙아트홀,전시/공연,영화/연극/공연,독립극장,경상북도,포항시 북구,덕산동,,113-12 번지,서동로,83 번,36.0409627,129.3673229,37728,경상북도 포항시 북구 서동로 83,경상북도 포항시 북구 덕산동 113-12 포항시립 중앙아트홀,오장군의 발톱 - 포항,연극,2017-06-21,2017-06-25,만 7세이상,100분,정보없음,정보없음,2022-11-30
포항중앙아트홀,전시/공연,영화/연극/공연,독립극장,경상북도,포항시 북구,덕산동,,113-12 번지,서동로,83 번,36.0409627,129.3673229,37728,경상북도 포항시 북구 서동로 83,경상북도 포항시 북구 덕산동 113-12 포항시립 중앙아트홀,온대? 안 온대? - 포항,연극,2017-08-05,2017-08-05,만 8세이상,55분,정보없음,정보없음,2022-11-30
포항중앙아트홀,전시/공연,영화/연극/공연,독립극장,경상북도,포항시 북구,덕산동,,113-12 번지,서동로,83 번,36.0409627,129.3673229,37728,경상북도 포항시 북구 서동로 83,경상북도 포항시 북구 덕산동 113-12 포항시립 중앙아트홀,월곡동 산 2번지 - 포항,연극,2017-08-10,2017-08-10,만 14세이상,90분,정보없음,정보없음,2022-11-30
포항중앙아트홀,전시/공연,영화/연극/공연,독립극장,경상북도,포항시 북구,덕산동,,113-12 번지,서동로,83 번,36.0409627,129.3673229,37728,경상북도 포항시 북구 서동로 83,경상북도 포항시 북구 덕산동 113-12 포항시립 중앙아트홀,클로즈업 - 포항,연극,2018-03-27,2018-03-31,만 7세이상,100분,정보없음,정보없음,2022-11-30
포항중앙아트홀,전시/공연,영화/연극/공연,독립극장,경상북도,포항시 북구,덕산동,,113-12 번지,서동로,83 번,36.0409627,129.3673229,37728,경상북도 포항시 북구 서동로 83,경상북도 포항시 북구 덕산동 113-12 포항시립 중앙아트홀,토끼와 포수 - 포항,연극,2016-06-15,2016-06-19,중학생이상 관람가,80분,정보없음,정보없음,2022-11-30
광산 문화예술회관,전시/공연,영화/연극/공연,독립극장,광주광역시,광산구,송정동,,582-1 번지,광산로68번길,13 번,35.14050104,126.7992316,62427,광주광역시 광산구 광산로68번길 13,광주광역시 광산구 송정동 582-1 광산문화예술회관,권번 꽃다이,연극,2017-03-31,2017-04-01,만 7세이상,90분,정보없음,정보없음,2022-11-30
광주 공연일번지,전시/공연,영화/연극/공연,독립극장,광주광역시,동구,금남로3가,,15-1 번지,금남로,218-9 번,35.14923542,126.9157471,61482,광주광역시 동구 금남로 218-9,광주광역시 동구 금남로3가 15-1,내사랑 하이옌 - 광주,연극,2017-10-27,2017-10-28,만 15세이상,80분,정보없음,정보없음,2022-11-30
광주 공연일번지,전시/공연,영화/연극/공연,독립극장,광주광역시,동구,금남로3가,,15-1 번지,금남로,218-9 번,35.14923542,126.9157471,61482,광주광역시 동구 금남로 218-9,광주광역시 동구 금남로3가 15-1,동화의 관 - 광주,연극,2016-11-11,2016-11-13,만 14세이상,90분,정보없음,정보없음,2022-11-30
광주 공연일번지,전시/공연,영화/연극/공연,독립극장,광주광역시,동구,금남로3가,,15-1 번지,금남로,218-9 번,35.14923542,126.9157471,61482,광주광역시 동구 금남로 218-9,광주광역시 동구 금남로3가 15-1,밥 친구 - 광주,연극,2016-01-20,2016-01-30,만 12세이상,80분,정보없음,정보없음,2022-11-30
광주 공연일번지,전시/공연,영화/연극/공연,독립극장,광주광역시,동구,금남로3가,,15-1 번지,금남로,218-9 번,35.14923542,126.9157471,61482,광주광역시 동구 금남로 218-9,광주광역시 동구 금남로3가 15-1,실례합니다 - 광주,연극,2016-08-09,2016-08-25,만 13세이상,80분,정보없음,정보없음,2022-11-30
광주 공연일번지,전시/공연,영화/연극/공연,독립극장,광주광역시,동구,금남로3가,,15-1 번지,금남로,218-9 번,35.14923542,126.9157471,61482,광주광역시 동구 금남로 218-9,광주광역시 동구 금남로3가 15-1,실례합니다4 - 광주,연극,2018-12-19,2018-12-25,만 13세이상,70분,정보없음,정보없음,2022-11-30
광주 공연일번지,전시/공연,영화/연극/공연,독립극장,광주광역시,동구,금남로3가,,15-1 번지,금남로,218-9 번,35.14923542,126.9157471,61482,광주광역시 동구 금남로 218-9,광주광역시 동구 금남로3가 15-1,청혼소동 - 광주,연극,2017-10-25,2017-12-27,만 13세이상,80분,정보없음,정보없음,2022-11-30
광주 문화예술회관 소극장,전시/공연,영화/연극/공연,독립극장,광주광역시,북구,운암동,,328-16 번지,북문대로,60 번,35.17820945,126.881993,61104,광주광역시 북구 북문대로 60,광주광역시 북구 운암동 328-16 광주문화예술회관,그 여자 소설 - 광주,연극,2017-09-20,2017-09-20,만 12세이상,,정보없음,정보없음,2022-11-30
광주 문화예술회관 소극장,전시/공연,영화/연극/공연,독립극장,광주광역시,북구,운암동,,328-16 번지,북문대로,60 번,35.17820945,126.881993,61104,광주광역시 북구 북문대로 60,광주광역시 북구 운암동 328-16 광주문화예술회관,그것은 목탁구멍속의 작은 어둠이었습니다 - 광주,연극,2015-02-28,2015-03-02,만 15세이상,100분,정보없음,정보없음,2022-11-30
광주 문화예술회관 소극장,전시/공연,영화/연극/공연,독립극장,광주광역시,북구,운암동,,328-16 번지,북문대로,60 번,35.17820945,126.881993,61104,광주광역시 북구 북문대로 60,광주광역시 북구 운암동 328-16 광주문화예술회관,그남자 그여자 - 광주,연극,2015-12-24,2015-12-27,만 8세이상,90분,정보없음,정보없음,2022-11-30
광주 문화예술회관 소극장,전시/공연,영화/연극/공연,독립극장,광주광역시,북구,운암동,,328-16 번지,북문대로,60 번,35.17820945,126.881993,61104,광주광역시 북구 북문대로 60,광주광역시 북구 운암동 328-16 광주문화예술회관,그냥 갈 수 없잖아 - 광주,연극,2017-09-28,2017-09-28,만 12세이상,,정보없음,정보없음,2022-11-30
광주 문화예술회관 소극장,전시/공연,영화/연극/공연,독립극장,광주광역시,북구,운암동,,328-16 번지,북문대로,60 번,35.17820945,126.881993,61104,광주광역시 북구 북문대로 60,광주광역시 북구 운암동 328-16 광주문화예술회관,뉴보잉보잉 1탄 - 광주,연극,2017-12-23,2017-12-27,만 7세이상,90분,정보없음,정보없음,2022-11-30
광주 문화예술회관 소극장,전시/공연,영화/연극/공연,독립극장,광주광역시,북구,운암동,,328-16 번지,북문대로,60 번,35.17820945,126.881993,61104,광주광역시 북구 북문대로 60,광주광역시 북구 운암동 328-16 광주문화예술회관,달동네 - 광주,연극,2019-05-10,2019-05-12,만 7세이상,100분,정보없음,정보없음,2022-11-30
광주 문화예술회관 소극장,전시/공연,영화/연극/공연,독립극장,광주광역시,북구,운암동,,328-16 번지,북문대로,60 번,35.17820945,126.881993,61104,광주광역시 북구 북문대로 60,광주광역시 북구 운암동 328-16 광주문화예술회관,달빛 결혼식 - 광주,연극,2019-04-26,2019-04-28,만 12세이상,,정보없음,정보없음,2022-11-30
광주 문화예술회관 소극장,전시/공연,영화/연극/공연,독립극장,광주광역시,북구,운암동,,328-16 번지,북문대로,60 번,35.17820945,126.881993,61104,광주광역시 북구 북문대로 60,광주광역시 북구 운암동 328-16 광주문화예술회관,멍키열전 - 광주,연극,2018-09-06,2018-09-08,만 7세이상,100분,정보없음,정보없음,2022-11-30
광주 문화예술회관 소극장,전시/공연,영화/연극/공연,독립극장,광주광역시,북구,운암동,,328-16 번지,북문대로,60 번,35.17820945,126.881993,61104,광주광역시 북구 북문대로 60,광주광역시 북구 운암동 328-16 광주문화예술회관,세 자매 - 광주,연극,2019-11-21,2019-11-23,만 13세이상,120분,정보없음,"조윤정, 황성연",2022-11-30
광주 문화예술회관 소극장,전시/공연,영화/연극/공연,독립극장,광주광역시,북구,운암동,,328-16 번지,북문대로,60 번,35.17820945,126.881993,61104,광주광역시 북구 북문대로 60,광주광역시 북구 운암동 328-16 광주문화예술회관,오백에 삼십 - 광주,연극,2016-12-20,2016-12-25,만 13세이상,100분,정보없음,"장인혁, 이용탁, 이재원, 정미마, 조인희, 이지혜, 이재혁, 김윤희, 오지용, 반은세, 하 진, 최수영, 권혜영, 박소영, 최민주",2022-11-30
광주 문화예술회관 소극장,전시/공연,영화/연극/공연,독립극장,광주광역시,북구,운암동,,328-16 번지,북문대로,60 번,35.17820945,126.881993,61104,광주광역시 북구 북문대로 60,광주광역시 북구 운암동 328-16 광주문화예술회관,잼스틱 - 광주,어린이/가족,2016-04-26,2016-04-26,초등학생이상 관람가,50분,정보없음,정보없음,2022-11-30
광주 문화예술회관 소극장,전시/공연,영화/연극/공연,독립극장,광주광역시,북구,운암동,,328-16 번지,북문대로,60 번,35.17820945,126.881993,61104,광주광역시 북구 북문대로 60,광주광역시 북구 운암동 328-16 광주문화예술회관,제12회 광주국제평화연극제 - 러시아,연극,2016-05-26,2016-05-26,만 15세이상,180분,20분,정보없음,2022-11-30
광주 문화예술회관 소극장,전시/공연,영화/연극/공연,독립극장,광주광역시,북구,운암동,,328-16 번지,북문대로,60 번,35.17820945,126.881993,61104,광주광역시 북구 북문대로 60,광주광역시 북구 운암동 328-16 광주문화예술회관,제12회 광주국제평화연극제 - 모란 등롱,연극,2016-05-28,2016-05-29,만 14세이상,150분,정보없음,정보없음,2022-11-30
광주 문화예술회관 소극장,전시/공연,영화/연극/공연,독립극장,광주광역시,북구,운암동,,328-16 번지,북문대로,60 번,35.17820945,126.881993,61104,광주광역시 북구 북문대로 60,광주광역시 북구 운암동 328-16 광주문화예술회관,제12회 광주국제평화연극제 - 바냐아저씨,연극,2016-05-20,2016-05-21,만 7세이상,100분,정보없음,이희중,2022-11-30
광주 문화예술회관 소극장,전시/공연,영화/연극/공연,독립극장,광주광역시,북구,운암동,,328-16 번지,북문대로,60 번,35.17820945,126.881993,61104,광주광역시 북구 북문대로 60,광주광역시 북구 운암동 328-16 광주문화예술회관,제12회 광주국제평화연극제 - 프랑스,연극,2016-05-24,2016-05-24,만 7세이상,100분,정보없음,정보없음,2022-11-30
광주 문화예술회관 소극장,전시/공연,영화/연극/공연,독립극장,광주광역시,북구,운암동,,328-16 번지,북문대로,60 번,35.17820945,126.881993,61104,광주광역시 북구 북문대로 60,광주광역시 북구 운암동 328-16 광주문화예술회관,제14회 광주국제평화연극제 - 1919 세상을 바꾸기 위한 과정,연극,2018-10-26,2018-10-26,만 10세이상,80분,정보없음,정보없음,2022-11-30
광주 문화예술회관 소극장,전시/공연,영화/연극/공연,독립극장,광주광역시,북구,운암동,,328-16 번지,북문대로,60 번,35.17820945,126.881993,61104,광주광역시 북구 북문대로 60,광주광역시 북구 운암동 328-16 광주문화예술회관,제14회 광주국제평화연극제 - 검정 고무신2,연극,2018-11-01,2018-11-01,만 10세이상,80분,정보없음,정보없음,2022-11-30
광주 문화예술회관 소극장,전시/공연,영화/연극/공연,독립극장,광주광역시,북구,운암동,,328-16 번지,북문대로,60 번,35.17820945,126.881993,61104,광주광역시 북구 북문대로 60,광주광역시 북구 운암동 328-16 광주문화예술회관,제14회 광주국제평화연극제 - 그대 이름은 아빠,연극,2018-11-05,2018-11-05,전체관람가,80분,정보없음,정보없음,2022-11-30
광주 문화예술회관 소극장,전시/공연,영화/연극/공연,독립극장,광주광역시,북구,운암동,,328-16 번지,북문대로,60 번,35.17820945,126.881993,61104,광주광역시 북구 북문대로 60,광주광역시 북구 운암동 328-16 광주문화예술회관,제14회 광주국제평화연극제 - 단막극,연극,2018-10-28,2018-10-28,만 10세이상,90분,정보없음,정보없음,2022-11-30
광주 문화예술회관 소극장,전시/공연,영화/연극/공연,독립극장,광주광역시,북구,운암동,,328-16 번지,북문대로,60 번,35.17820945,126.881993,61104,광주광역시 북구 북문대로 60,광주광역시 북구 운암동 328-16 광주문화예술회관,제14회 광주국제평화연극제 - 숨바꼭질,연극,2018-10-30,2018-10-30,만 10세이상,90분,정보없음,정보없음,2022-11-30
